Project,Snapshot,Sha,File,Line,Is_Buggy
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/config_cache.c,33,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/object/raw/write.c,372,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,tests-clar/object/blob/filter.c,72,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/repository.c,1251,0
libgit2,2010-01-25,73dcf2876fecab9adba9ec9bc148ccbab431af12,src/fileops.c,255,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/repo/setters.c,32,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/tree.c,183,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,src/transports/http.c,572,0
libgit2,2009-04-30,fd0ec0333948dfe23265ac46be0205a436a8c3a5,tests/t0202-readloose.c,469,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/checkout/tree.c,874,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/indexer.c,726,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/buf_text.c,103,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/pack-objects.c,515,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,deps/zlib/deflate.c,1091,0
libgit2,2010-01-25,73dcf2876fecab9adba9ec9bc148ccbab431af12,tests/t0203-readloose.c,126,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/diff/workdir.c,194,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/reflog.c,91,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,tests-clar/attr/file.c,203,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,examples/add.c,90,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/merge_file.c,67,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/blob.c,157,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,deps/zlib/inflate.c,827,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/transports/local.c,570,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/core/oid.c,29,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/pack-objects.c,1016,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,deps/http-parser/http_parser.c,2001,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/refs.c,370,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,deps/zlib/deflate.c,898,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/commit/parse.c,211,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,src/thread-utils.c,47,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/transports/http.c,203,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/odb_loose.c,83,0
libgit2,2009-10-27,960ca1d7799e02b72ca828373c3fff04e2cf0334,src/fileops.c,119,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/notes.c,310,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,deps/http-parser/http_parser.c,889,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,tests-clar/object/commit/commitstagedfile.c,132,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,tests-clar/core/path.c,357,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,tests-clar/core/strtol.c,20,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,tests-clar/refs/overwrite.c,38,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/attr.c,387,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/delta-apply.c,39,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,tests-clay/object/tree/frompath.c,59,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/core/buffer.c,259,0
libgit2,2011-01-20,e16c2f6a4cfff50907699d73daad2c10565ec686,tests/t0601-read.c,23,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/index/tests.c,445,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/xdiff/xmerge.c,194,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,deps/regex/regex_internal.c,1498,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/pack.c,216,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/status/renames.c,58,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/online/clone.c,162,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,tests-clar/attr/lookup.c,50,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,tests-clar/refs/reflog/drop.c,46,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,deps/zlib/inflate.c,324,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/win32/posix_w32.c,500,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,deps/http-parser/http_parser.c,1256,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/remote.c,1461,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/global.c,58,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,tests/checkout/conflict.c,465,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,src/tree.c,77,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/refs.c,239,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/refspec.c,161,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/xdiff/xemit.c,204,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,src/tree.c,563,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/refs/revparse.c,69,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/transports/http.c,647,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/stash/foreach.c,62,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,deps/zlib/inftrees.c,109,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,deps/regex/regexec.c,2766,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/notes.c,602,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/index.c,526,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/refs.c,1763,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/transports/local.c,551,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,tests/repo/getters.c,12,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,tests-clar/refs/foreachglob.c,12,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/transports/smart.c,113,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/core/path.c,424,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/branch.c,37,0
libgit2,2011-04-20,a68cf94b37b59fbc5a00dca9e7488da717bfea4e,src/config.c,192,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/refs/rename.c,337,0
libgit2,2011-07-19,26b1b15767a6e7b6401884611437ca25fe5555bb,tests/t18-status.c,33,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,src/transports/git.c,30,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,deps/http-parser/http_parser.c,212,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/win32/map.c,65,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/diff/tree.c,521,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/transports/smart.c,313,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,deps/http-parser/http_parser.c,322,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/xdiff/xhistogram.c,178,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/refdb.c,50,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/pack.c,374,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/pack.c,664,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,deps/http-parser/http_parser.c,1833,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/config_file.c,321,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,tests/status/worktree.c,526,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,deps/zlib/deflate.c,1557,0
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,src/util.c,146,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/refs/create.c,151,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/diff_tform.c,208,0
libgit2,2011-07-19,26b1b15767a6e7b6401884611437ca25fe5555bb,src/tag.c,43,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/submodule.c,950,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/attr.c,521,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/xdiff/xprepare.c,225,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/diff/rename.c,927,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/refs/branches/create.c,49,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/refdb_fs.c,8,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,tests-clar/checkout/index.c,272,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/diff/workdir.c,482,0
libgit2,2012-01-15,c1c399cf27fbb085e402afd6a405b1c24ddee478,tests-clay/repo/getters.c,9,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,tests-clar/stash/foreach.c,11,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,deps/regex/regcomp.c,1587,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/refdb_fs.c,1591,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/tag.c,56,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/core/rmdir.c,19,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,deps/regex/regcomp.c,891,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/checkout/checkout_helpers.c,62,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/refs.c,361,0
libgit2,2012-01-15,c1c399cf27fbb085e402afd6a405b1c24ddee478,tests-clay/core/buffer.c,63,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/xdiff/xprepare.c,344,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/submodule.c,98,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/config/refresh.c,10,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,tests/t10-refs.c,784,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/win32/posix_w32.c,497,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/status/renames.c,93,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/config/stress.c,53,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/diff.c,150,0
libgit2,2012-01-15,c1c399cf27fbb085e402afd6a405b1c24ddee478,src/refs.c,910,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/vector.c,160,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/checkout/conflict.c,381,0
libgit2,2011-01-20,e16c2f6a4cfff50907699d73daad2c10565ec686,tests/t0203-readloose.c,421,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/status/worktree.c,446,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/vector.c,229,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,tests-clar/clone/nonetwork.c,103,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/merge.c,824,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,deps/regex/regexec.c,3238,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,tests/refs/normalize.c,4,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,deps/regex/regcomp.c,1584,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/odb.c,8,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,deps/zlib/crc32.c,242,0
libgit2,2011-04-20,a68cf94b37b59fbc5a00dca9e7488da717bfea4e,src/revwalk.c,46,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/odb.c,215,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,examples/diff.c,164,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/status/ignore.c,539,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,tests/filter/ident.c,92,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/checkout.c,10,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,deps/zlib/adler32.c,117,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/diff.c,711,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/object/tag/write.c,116,0
libgit2,2012-01-15,c1c399cf27fbb085e402afd6a405b1c24ddee478,src/odb_loose.c,632,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/hash.c,41,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/pkt.c,355,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/pkt.c,198,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/repo/setters.c,39,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/clar.c,255,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,deps/regex/regexec.c,4132,0
libgit2,2012-01-15,c1c399cf27fbb085e402afd6a405b1c24ddee478,src/object.c,263,0
libgit2,2009-04-30,fd0ec0333948dfe23265ac46be0205a436a8c3a5,src/fileops.c,25,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/protocol.c,49,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/core/buffer.c,704,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,deps/zlib/trees.c,150,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/object/raw/type2string.c,7,0
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,tests/t0801-readtag.c,48,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,deps/zlib/deflate.c,1242,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,tests-clar/clar_helpers.c,23,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,tests-clar/refs/branches/delete.c,14,0
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,src/config_file.c,1044,0
libgit2,2011-01-20,e16c2f6a4cfff50907699d73daad2c10565ec686,tests/t0403-write.c,104,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/index.c,1520,0
libgit2,2010-04-25,100746511cc45c9f1ad6721c4ef5be49222fee4d,src/odb.c,889,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/transports/git.c,55,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/blame.c,263,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/xdiff/xmerge.c,327,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/xdiff/xpatience.c,104,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/refs.c,713,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,src/checkout.c,727,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/win32/posix_w32.c,17,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/netops.c,108,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/indexer.c,722,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,tests/core/path.c,506,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/diff.c,838,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/refs/list.c,57,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/path.c,792,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,tests/t01-rawobj.c,361,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,tests-clar/core/buffer.c,227,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/merge/workdir/simple.c,254,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,deps/regex/regcomp.c,3773,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,tests-clar/network/remote/local.c,44,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/oid.c,205,0
libgit2,2011-04-20,a68cf94b37b59fbc5a00dca9e7488da717bfea4e,deps/zlib/inflate.c,627,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,deps/regex/regexec.c,1493,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,examples/general.c,89,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/clar_libgit2.c,186,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,deps/regex/regex_internal.c,1113,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/buffer.c,470,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/xdiff/xmerge.c,616,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,tests-clar/clar_libgit2.c,13,0
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/refdb.c,71,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/vector.c,202,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/merge/workdir/setup.c,578,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,tests/t08-tag.c,117,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,examples/common.c,131,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/odb_loose.c,544,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,tests/t00-core.c,471,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/remote.c,513,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,examples/common.c,74,0
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/remote.c,325,0
libgit2,2012-01-15,c1c399cf27fbb085e402afd6a405b1c24ddee478,tests/t10-refs.c,133,0
libgit2,2014-01-04,79ccb921781dc61c4ed06e5c8c19c2ea1ba0a33a,tests/status/renames.c,277,0
libgit2,2011-01-20,e16c2f6a4cfff50907699d73daad2c10565ec686,tests/t0101-oid.c,176,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,tests/config/include.c,65,0
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,deps/zlib/inflate.c,768,0
libgit2,2014-01-18,c24130e06896e9838a05301079bdb8f09912e546,src/merge.c,93,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/core/buffer.c,618,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/transports/smart_protocol.c,185,0
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,deps/regex/regexec.c,2520,0
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/ignore.c,379,0
libgit2,2013-01-09,520dcc1c000c7c29058d6ae56982461e782210fe,src/diff_output.c,93,0
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/status.c,24,1
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,tests/t0203-readloose.c,553,1
libgit2,2012-01-15,c1c399cf27fbb085e402afd6a405b1c24ddee478,src/odb_loose.c,783,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/diff/patch.c,286,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/diff/patch.c,475,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/fileops.c,153,1
libgit2,2009-10-27,960ca1d7799e02b72ca828373c3fff04e2cf0334,src/odb.c,127,1
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/diff_output.c,79,1
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,src/status.c,179,1
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/status.c,334,1
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/diff.c,606,1
libgit2,2010-07-24,d8603ed901d4af4d0d2b493d1164c74eae34f147,src/tree.c,55,1
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/diff.c,345,1
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,src/repository.c,36,1
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/diff_output.c,377,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/remote.c,1118,1
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,src/repository.c,181,1
libgit2,2011-04-20,a68cf94b37b59fbc5a00dca9e7488da717bfea4e,src/errors.c,22,1
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/revwalk.c,180,1
libgit2,2012-10-11,26127ea764f8cfec17a07e2f4109bce5944e1599,src/pack-objects.c,293,1
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/revwalk.c,746,1
libgit2,2012-07-13,7b8c9e123d3925f4d7aaa614a591e4188a80d464,src/iterator.c,121,1
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/iterator.c,475,1
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,src/odb.c,92,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/tree.c,918,1
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,src/odb.c,111,1
libgit2,2011-10-17,5fa1bed0f7da8959f561c49fba6975812f80546a,tests/test_helpers.c,241,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/merge/merge_helpers.c,60,1
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,examples/network/index-pack.c,34,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/refs/unicode.c,40,1
libgit2,2012-04-14,146f5c75d73229cc0d6a4fcebf5d81f90d54b1d3,src/fileops.c,267,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/refs/unicode.c,42,1
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/pack-objects.c,604,1
libgit2,2010-10-22,e4def81aab5df3ce1bd8622f3c89224d5910a97b,src/odb.c,251,1
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,tests-clar/reset/soft.c,106,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/submodule.c,1115,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/submodule.c,1344,1
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/pack.c,790,1
libgit2,2013-07-08,a5f9b5f8d8c2dbcd1bec92065e5df7bae76d3c7c,src/diff_tform.c,476,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,src/submodule.c,1483,1
libgit2,2013-10-06,22661448973e3c46f2a71a75364630a5111f7c14,tests-clar/index/filemodes.c,102,1
libgit2,2013-04-09,9da187e83d1b8ab513a43fd54a9fe2be11b1703f,src/indexer.c,77,1
